Address,Humanity Score,,,,
0xB61B384323bcf1E0149377590eA66c773DBEB201,42,,,,
0xd93A0A9057b07Ec4790a736AA01c64df32c6b35d,50,,,,
0x0b038eb06cb616Ec3D6426D12dD6a9c191baA157,71,,,,
0xfe8c05899d9E47E90b86c51B188a810F6BFF8A20,57,,,,
0x624f0CA8b6f81e280B46433513995099853cae7F,60,,,,
0x8C8fE672A84A675c8a5b4c0B02B985341AF9e83B,60,,,,
0x10061123876CEeA12642342AfE829444b7E0d48a,78,,,,
0xf4d22558802B6b5f7D1C9fB65A9Af04ABA78e5C5,53,,,,
0xE6129d4F0c659880a66A6Bb7EBcC578Cf81f051d,35,,,,
0x259F962e77262eE8d97cc6a112D0E0321323ea0d,64,,,,
0xdc0b62Fd77e84EA91642699e302A140aA290A60b,71,,,,
0x037866c951FBDDD0e9C2E2235927c15A0e28B85B,53,,,,
0xbf03738655E58a95033Ac31F97F048E0afdD36E2,60,,,,
0x792DB1912Ffb4fEed8559189a6cdd10D853e1B13,75,,,,
0x5C626D1E0C3FE2a79305922aae7D2db85B24dCe7,25,,,,
0x2185F44A28e18318ce6eC792e50575A4293d4381,46,,,,
0xe507F2d7dE97c783a60FeF9f1c4A4dade2b0a989,67,,,,
0x4568e1c1593E1C4835738F0C7d6ef61E7C4Eb1B6,14,,,,
0xb75eb924568D4eBf65d9Bb932C589c3c06a59655,64,,,,
0xD8c55eDE1d54192c14b92eA7dc2646A51264cfEF,32,,,,
0x6dBE2086af655ADf3ad686933d97f3414b9063C8,53,,,,
0x7D9F9EAeB48E994eda2fA151b8581154cF0719F7,53,,,,
0x14b889B25e70f60D8Dc0aa5F10c83680add61351,71,,,,
0xb9AbE383A8DA3A704ea7e44B9F970358b67C4214,35,,,,
0xB3329fcd12C175A236a02eC352044CE44dC2C3ba,71,,,,
0xb2829b5955bf4D4a193CC9B15A7D315C2629ECe0,25,,,,
0x965Ce531fBcc1673050301594aD6E14EE98A9357,50,,,,
0xB9aE9B5B931FB904fD7fA3777089Aeab67fa06eb,50,,,,
0xC1849483CE99a9fa040B7609F3183Ca0Fab4aB0B,78,,,,
0x8FFeF70C56e4ba67474AC610A759014677Cd717F,14,,,,
0x4e3D9399C28c724293dd545225Ec843Ac4c9e953,75,,,,
0x0C69E48bAE0e71878788B3c299c2B9DdF333c2cc,42,,,,
0x0F1BC19cC22d6Db0A56130d73e166E1984B3Fda4,28,,,,
0x8B2dAF0A57ccB9E0604c661C44Af7503c851c55f,67,,,,
0x008199029f508335e08AB096d9A011E5269E3FE5,35,,,,
0x935D2fD458fdf41B6F7B62471f593797866a3Ce6,67,,,,
0x1874FC5f915aa9Fd24C379fE7F9ec40607CEf78A,75,,,,
0x12329cE52a04feA0908399b151CD0edBdd8237D2,25,,,,
0xa87898139321fa45962b5E1a828e44ABd4C27845,39,,,,
0x33fd5F04FA5e2f9dF117E3a7389Fcfc247C24Bb7,25,,,,
0x561ADa4B0243F1d83dF80D1653E9F76E84128b0b,57,,,,
0x0411c92f02C35dcf4cE18DD23B314e0FB5E5119f,64,,,,
0x6abb326DCFa3af761fDF860e0430D99De9A74A3C,28,,,,
0xF4F56fA0D045ae0e6Ba8f82e2C32887FE0B152Ea,64,,,,
0x1dF2535cf0956AbEC21C4738534885d3849d6578,71,,,,
0x60015a9010243425172182b00e35F689ED4d887a,25,,,,
0x70AcB1BC926487350d434Ce232D7A7417510D959,60,,,,
0x773EE93E36bAaFa7F73B41ccC6800126829d3589,42,,,,
0x912392a282500bB395b3AF9A091B9187520fFA23,71,,,,
0xfA610F8304909a90B1760cF8B50CC1fDe6Ea1F5c,75,,,,
0x80F11A20cd3855cAe3640558Ff320401EE970cFa,28,,,,
0xF974DB978EfEE316d24fd2459b2F0701ebbB14Dc,32,,,,
0x61a1fE521232eD09433616136D6CCC24CA01d6C5,57,,,,
0xd780388288b932Ae62aCEfAcf4b8796C04163008,17,,,,
0x128b77C93Af33e200AbfdDF1DEB9161C1F32a4F7,67,,,,
0x1E72Fc560962E021Ad42110F16633DebcBdaD04D,57,,,,
0x461c9cC4236E84904f9aBea61aCb3f1d3B232b0C,25,,,,
0x3896A8E660b1B02e5eE097c78c17475a579E9E46,14,,,,
0x14987ba7B4dFdADBDE5C4b43089e0c47110CbD97,71,,,,
0xc6667fBC8bc22A23bf9C7B30E8506Df44B08A6Ab,64,,,,
0x58502052C920EE837c3Ca71Ccd7cf8cB0457CA9F,57,,,,
0x810B0Dc9aFE9215A10F1C0352441aDa26bFddEec,14,,,,
0x4F6F32E1692566d335E7498a1fF9A1C1AF43106b,78,,,,
0x4194cE73AC3FBBeCE8fFa878c2B5A8C90333E724,67,,,,
0x7Ef72d1E8dF33cd33386EfADdDD9511cd4796b22,50,,,,
0xBc2376224Ac796E430cad8954e98d89da7658E08,14,,,,
0x8d8890235639AA0715aFb141fd2943f19E101e78,64,,,,
0x7c90b7F382CAB6Ed7842708276a4332Ee310453a,60,,,,
0x00fAE6D94585235c7aa8d1972B6f9cE0051849aA,71,,,,
0xbfDb50Dc66C8Df9fd9688D8fe5A0C34126427645,64,,,,
0x04f5a8d9d055B3CbaDBf500C0a05c7BDFB685FB8,53,,,,
0x1137b52aD2398E0A6106f329Ca7C57DEAD39778D,46,,,,
0xbecE1D88F6c8254b9b2a9621895bA38f014A308F,25,,,,
0x63e114a10209971ecD726CEa207EccB789b27349,57,,,,
0x70AFF9c2a064B2B1614F30407c96e8876acA8B63,71,,,,
0x7d78677ef3B9E71a5E5696171DC55301244F579c,75,,,,
0xA55156aE5Fe0528E567223070FB48c0CbF87789c,78,,,,
0x18278510a3D377253Ea770e2fF14372e5a29E4a7,17,,,,
0xde13F752A3B12A8918FF84Bc048A50B73f5240A6,78,,,,
0xBC9De92372E1CeBb5a907A9DED779Ad6d9cA5E2A,57,,,,
0x27C5add1554c07b601De2109562b1BffFd3934B8,42,,,,
0x8E9D450CF8741d1f54F70D2a2A8d55738e14b53d,28,,,,
0x62e7518e7eC87c6fd6e6AF60D3d0100D81be4E30,32,,,,
0x5197B5b062288Bbf29008C92B08010a92Dd677CD,64,,,,
0xA99C4F924a167cdEc1486aa9920de70A48455Ab2,78,,,,
0x0BbaF4AF7344754ca26B5DEf315756744F5d9e8b,71,,,,
0xFF4BbF02057c6DeC217D3d022F7Fdf0b057447b0,64,,,,
0x958543756A4c7AC6fB361f0efBfeCD98E4D297Db,71,,,,
0x6B44862103B8a45F5ec701B69Ec28a5d6d304950,78,,,,
0xF820aE2352c923321939ba8FD0c445dB39e49981,14,,,,
0xe855E6c1A63bA5A3F0b3737cd56690e16bea4F31,39,,,,
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,78,,,,
0xD8616B9dC45af9069faD435457F82b89889F2550,17,,,,
0x3E130B643DB555e31F337606A557883C30867437,39,,,,
0xdc422CA69b1c42dc5b1bd82CB25c17df1c33B84A,64,,,,
0xc8E0345596D7196941E61D3aB607E57Fe61F85E7,78,,,,
0x3Afa9f9a5F53984Da89Bfb51A632C4a890eFe2D4,35,,,,
0x5D37763605314812B478A7f9C25C29Bd2C989511,32,,,,
0x623F3af26514d28521aC4e33a0bdf451D617d1EF,42,,,,
0x5eE1e4413F0ad466E20B9cd4c107ef10A3eA78f0,64,,,,
0x6764eF0a06f623Aa45B4732Cd5Bd8412056a0707,67,,,,
0xD57e28773c92E6fB9D9Fb164889886cd360074BE,42,,,,
0x74820a5Bebe468931E807A83831aCc9cE9e0B435,35,,,,
0xbA71d861b8328403Bc87F15b8D416C0f8397fFFd,57,,,,
0x0d5C8d743516BE6BB708816545d3b284aBA7e9D5,60,,,,
0x28a91c5256513D4CAC16D3c12304798446225502,21,,,,
0xe1D77dec4C4B4CFf566FB9dB438d04Ef66Cb63d4,14,,,,
0x12b0687c515CC94d28fF45c00f498dd6A273eA52,25,,,,
0xc63168E13Bf5C1e6aCEF55E42B92BF247CFBefb6,28,,,,
0xD4d9232EC35B67627C833879b5dC59Da5C042D83,32,,,,
0x9703263141faeaF4A607Ac9b72d1AA3af310cb87,57,,,,
0x0B84D1d6C2E2832af66A88a79EACA1fAdE4F100D,39,,,,
0xbC21D2d3bB07304609F9E26459E6a042B5B638Be,67,,,,
0x1871F9e0D2662D7dBbE3D5c52e5eC4d3f7b1aa55,35,,,,
0x2D82e73751FDE6fc396363907Bf0FB6071176e04,60,,,,
0x3cB93aC1B172524C3957BdfE34F57E90211Cd491,28,,,,
0xD46f7c5b3661Bb2E4A81Cd1eeEf7fa8AcFF43491,71,,,,
0x5F24b98ad804e6e87b1d90FF843F6a46B3Feab4e,50,,,,
0x68420fbB2540F82d895f4235694d58bc8D86dA86,50,,,,
0xC90c3a70654fD4a149a985f6cb47AB9bb8698ff0,75,,,,
0x93896605E626913c169c665ad77141CB716e75FE,21,,,,
0x4B5D0c9585728E770f5Ca22d12dFE1fC1FA21236,32,,,,
0x6fD906bF5Ea23F19f1882b47291B15948A68e144,50,,,,
0xBA96f2708391Bd4B2FcB5F1dF5114DE7205F5Db0,32,,,,
0x0719C4ECa564c0a8e9D79a3102D08ba5980cF491,57,,,,
0xB02a43f2DF490F8946a8580C985F34d9E5b22880,57,,,,
0xF90f56AFa1DaE825Db57fc305B2F8F1Ccf337531,71,,,,
0x075725168306D8eFf02090fdA2611965e79a7385,60,,,,
0xD710B4cbF1A4E510F6c6e9245c5Cb65c4eB3Dc02,53,,,,
0x735851D10d1Fd6be1eb1c80194Dbce4A9539160D,57,,,,
0x443d40B2AA10cb01884A97281Dc8ac3cCb0eef2a,64,,,,
0x5b19de7581Cee12b016273826FA75cFF436525BF,64,,,,
0xEB82CD064F4fF014a8e6F89B002e11079E80E6Ad,32,,,,
0x24Be9cbAE81ba548469a6f1A9b015842D8Cd77C9,21,,,,
0x1703D5237cBBF7632E5eaF5D17dbDB27969BF86e,46,,,,
0xA0A1A1736D98C835BD2608ABFE242bA7E65D2126,71,,,,
0xE4085be9DF7aF7f3E94d681DE47A90834bf3642C,35,,,,
0x140EF08F9DC957ae7cA7A344acA862B982244421,17,,,,
0x22578cd61448E193F25DAb907c88FaBf9b7fcb8B,42,,,,
0xE093F6F2Fc8e9a64285f4ed795b75E6Fd28649f8,42,,,,
0xCC2ba3b12eeF77EC1DD250E7c7Df8F0B9cC78F7C,42,,,,
0x7C7C6A6d89abBaD81F79Bcd7bE124428466e331e,71,,,,
0x094e4b82a5722271546CCa99c8C351BD840669AE,75,,,,
0x428700E86c104f4EE8139A69ecDCA09E843F6297,75,,,,
0x331E5d9C3F48A73A46aD73C4d998c182A7f461E6,75,,,,
0xC208934E867DFCdC10E5AB58b631D2C3185Edbc9,71,,,,
0xF5b18c7BB5D760a7c899E0c48d855DC5A49f1949,71,,,,
0x124d05e1cF1316141463224e3b9a9592044eE325,67,,,,
0x006922CF75094708c691d06818034d89aeB23ca0,67,,,,
0xe1F21Ad5246a5b484c4925B26fA9Cc77e4B99CdA,71,,,,
0xE0dED48D632CF455c2893A9891D983ffFFf22ce8,60,,,,
0xA516765f67619E316C5d4aB001a71f1ca14c70C8,71,,,,
0xCdf91269d4E4bba12F8f3c82Be7a13e4a1D4B3bb,71,,,,
0xAB88170AA3d24b1f6c1b37Ffba5D3D2c4382afA2,67,,,,
0x53Ab8F1d5cb985020C483aBA346eF2CdfF024d9D,50,,,,
0x547C219697EC288F039eFf87F14212B8B379Ebd7,17,,,,
0x5F855b107afaadf722cF9611b82167A272B4aCb0,67,,,,
0xB2664E98939889E9ECa5eeD93269ffA99522097D,53,,,,
0xdc8E9a9d704869DBE7B1a4Ac1F81a7f6ff6A8a9f,32,,,,
0xA6d7Da403a02af7B3f3ee9AF5eA85bD984889388,17,,,,
0x17c434152967287d37601a331c998F7569532D58,46,,,,
0x1824BEFc17aedBC57991C9D7c7Fee1bf18CCCe63,67,,,,
0xeE9dfA08F8420749A4FA3668eB3AaDDb05a6206f,42,,,,
0xa40De2e8e33519d60A8b58d156ea70365aBe365C,46,,,,
0x885ea391039e0FA3f6833a1F3B6d7433B5b69bb6,71,,,,
0x05b264b70a3656c211f6Bd9A4BA3dC60834D0bCd,14,,,,
0xaec80B4fbE227198720b1d1B82a12968bAA0B144,75,,,,
0xbF6CDD5c0C4eC4f10916A06527157Ef2753243a8,35,,,,
0x7B4fF34067E283be2Df58e73df764d1D6b67b7FE,28,,,,
0x33862b6fd4bd5AAbF4E368Fceefa20C327AdAF74,32,,,,
0x6B47a326f049F0C7C7666f05631106DaF967d64f,60,,,,
0x2b03088c22AE484cE873F21251A2e6fD0509ea07,71,,,,
0xC53104EfC160292eB9f4Dc52c1A58d3ED54f9faf,75,,,,
0x8A5A6595eB410131e70De61B5f6e8737d70Ff42D,53,,,,
0x00000003Cd3AA7E760877F03275621d2692f5841,71,,,,
0xBE0159E56636435EB0545DCCe85B4307618E895D,64,,,,
0x376110452c2fdAEF842DBD1F64234a2045D2E40C,71,,,,
0x48f88A8D8e4a9dFF33C0A4D857a81A189C2d6e07,71,,,,
0x1922915FB48FC169468484d7D54010eA48C2e135,57,,,,
0xEf191aeb45A0d6f393D4a592f94152836d5758f8,67,,,,
0x93E459A7fA7886cE52993A48445646A1342F1Bf0,64,,,,
0xB636B5bF9DA08c6085AE9579Cf21dF659642774b,28,,,,
0xD8c84eaC995150662CC052E6ac76Ec184fcF1122,78,,,,
0xdd28dE64cB4Dedc2872FBC43e229c2bec6777662,17,,,,
0xc5e4df8d548287E0834A400Cf01BB1D92063a199,64,,,,
0x0E440bd9798Ad22CB8fd6F1a433f2F16E8786770,71,,,,
0xFFDBc1819236431F91367c360fB184e35BF87f9f,67,,,,
0x77A80028A50a7504604646EE51586A721F52f07c,71,,,,
0x5bdd9Af681C8320c4db11E3C5223BC54A11670F1,71,,,,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,67,,,,
0xd6f5646D9E7FbeE7CC907EB8e12dAFA5378431E6,78,,,,
0x699aaDddc597a359B896998352cF6aA4F5D3b1d0,53,,,,
0x90F7fA0AB8dfc2A0eE42fB2800ac6Ac8a5e5B75a,42,,,,
0xb676d03c31653d86fd463059783e119dF88e69dE,64,,,,
0x3DF10334531A3c86590245e12Be0104Dd3459159,78,,,,
0x725Fc8fE91DcF9343DD80342A93E45F2923c7334,71,,,,
0x5F94D32058FC8067018e94E508EF48C1135e53fD,64,,,,
0x912484F681a3039Eb0D76B06F7240dBeD4dcfD42,57,,,,
0xF770f371cc66499a89ae56Aa84f9506E083f99Ea,39,,,,
0xfDb591b1fd7B0972e1ae972eB06AAe3C17AD5b6B,21,,,,
0xD1570080bcB784b4F5E378dfd4cDfFDfd6C110f6,75,,,,
0x242cf7B05d4019eED93E5531965f32A7aa0Dd167,53,,,,
0x2F42fCd8D06A840C242814ea5AaAa60699C3D69c,50,,,,
0x014607F2d6477bADD9d74bF2c5D6356e29a9b957,71,,,,
0x9a9bF95c4bbe82705151879FAb44c29a3d126Acf,60,,,,
0x5ee11a6a0d5be14b6Bca199309d08966b324C636,39,,,,
0x294388d7f62065784666F797ca6919a4B8CeF4ab,75,,,,
0x84e0ad8E8ff4AA9E866dDCf1aEcDf5754Cb4bA97,75,,,,
0x9740a62Fa941d2cdb27CC466D8Cf7bdE93158b49,35,,,,
0x4Cc1ee3997B7f0b568C230910C1Ab965a806D8Bc,32,,,,
0x0E4B8a0C697d5695FE63de2dA003f1960a5E5956,64,,,,
0xdcA688b9693a0d2f98F4a9E89b978978005B6570,67,,,,
0x0Afa4426eA10c8D60091E7e43d728764A80D692A,53,,,,
0x366e58737164430AF4AEd2856840be9BB148BDC7,75,,,,
0x92a4F58009dF9eaC5f2AF6d05977683639f0060e,78,,,,
0xad9083c6CaDc572988eFB604a87E86F8dE205BdC,78,,,,
0xc03A8a6e8bfdbd4CCbaE74D7EC005Cf66A699087,60,,,,
0x7558899d8109D8a2CE457837ADE56C3d6eBFE90d,71,,,,
0xA4B388f778ff8e1e024dde9ED129a82354692eed,46,,,,
0x1e2c26957027860Df6CdD777286791f02fcDBA80,28,,,,
0x19e02B992c0295D27eeCfF941D5DBFAF85409D86,78,,,,
0x0a494FA664fF6a983d726a092BFFf0251BC7a509,57,,,,
0xA51F660bC54073f4DE7177A9aaA9cFcb6da94a09,14,,,,
0xCabeEe95b404435613C7d53BFBb3cD9a0dB87B53,32,,,,
0x4a4035c7647066440eE30A4A7CA6f3BbCe807D32,67,,,,
0x6A615d399f9B08c6adcd746e07aCF7B296587229,46,,,,
0x210A7Ae3a6a53a04CDF43f6a4E5428221c63Cc5a,39,,,,
0xF29a794D6F775004B78D74E9c141e5fC908E337D,67,,,,
0x8b3139A9E840a62ACEC86D157517086AC474dB63,46,,,,
0x54e6627177165Aa7b6F31752c744c306FaC993dB,75,,,,
0x9b9805ED96B25a1419e7816e213E1DBf8d2314Fe,17,,,,
0xdC1F98682F4F8a5c6d54F345F448437b83f5E432,67,,,,
0xBFe4De3C57bA438423B5a25Ec89D3Fa626EdE5bd,46,,,,
0x3A4025a62A927016B03c74AaA2feB05F9B9dc24D,50,,,,
0x7d96A6f41fd31C7624f7069415BE58b5e3576D34,75,,,,
0x755fFD7C9360ef5A836e665b1C7C3fdb9e3F2F05,53,,,,
0xd861415F6703ab50Ce101C7E6f6A80ada1FC2B1c,78,,,,
0x0B7E38BF0Bca35D9c5b435DAe88aE6C74aCaB7ee,71,,,,
0x0Bc85d35091343AC5dcB0732Ea697932c98b3182,25,,,,
0xE3c9eCe23316B6B06142Fa0CA915f02C323C6b21,42,,,,
0x117c89850b3eE64606785dDf2e00182Ac79467ae,57,,,,
0x49E53Fb3d5bf1532fEBAD88a1979E33A94844d1d,78,,,,
0xd934c7a324e7cae6b2A191d8B749b12Deb017D88,46,,,,
0xea0fbb39141f47Fe2C099c9F777d698593226579,50,,,,
0x50BEfEF9274517a9d1eFbA3Aa8c60cC10c1A7d91,42,,,,
0xcb630c28658d8B4f0509D628D8d947e6F95eA20A,78,,,,
0x714b831eB02FE854283219B2B9f1c6951f46Dcb9,75,,,,
0x0952ecc0080Ed9A0cBD5839a3CC6758b85C3a835,64,,,,
0xb98aDd9F09Af3aB5c1F5316B24707B75b5664d1D,71,,,,
0xe69588bd8BfE722f80E0afFf5cE214cA9C5f2cA9,42,,,,
0xF8a530E0F5ae2dD8df733f40622f4dd8d37Af934,28,,,,
0x4AE3911C31d9692f0233c88D212b3e230d2E3a28,42,,,,
0xDB135895a1Df5524728b7680A44eBCE1ea9BFeAA,64,,,,
0x38bAcCf089080f415E8FA0afb0772a21f1bDd024,21,,,,
0xef933CE7f92AB3d851013FB3473086E5C4801Cd5,50,,,,
0x9422d5231995E8d2392441E035525c3fA36d4bCf,14,,,,
0x708b2567ed8dc7998393D236aeF552C1A47C1E0d,75,,,,
0xC769876ba3b70F66e2b23FC43498cd115C381D16,17,,,,
0xb8CcA5D23DC16aD9e56E3426783912F7CF90234c,39,,,,
0x63743D80dcdE07C615cD6d04e1359fD3C021CE33,39,,,,
0x13948b4389cfE659e0e0d1377fDfE8867ac300A3,64,,,,
0x15641b6d7289e9FF20b6dA596E0aCaCC5522E68F,25,,,,
0x356E8235C465F8B10755F8cB87D6d6cA4D76D1A3,35,,,,
0x3d95D4A6DbaE0Cd0643a82b13A13b08921D6ADf7,78,,,,
0x30a9dA72574C51e7Ee0904Ba1f73A6b7B83b9b9D,50,,,,
0x5e0a088942EC09C9Ea98aE237625f063A3BeD237,67,,,,
0x5823443272C330e1A28cEa0038e70196b785dBdd,53,,,,
0xe48b9F8fBcddd37Da1379a4a41E491f6DF95179d,28,,,,
0xbc934bD25569C5571488278404646C33A00501e5,14,,,,
0xeC637985e0afe64700fAAb8758b1119125175Cee,67,,,,
0x9031537E04e25f02dccFD0988214AC320611Ed6F,57,,,,
0x4B935A52a887BF017B4e5e0151B71F518d0810a8,64,,,,
0x1637e4E72DFa40c3EBdb2B72F5816bC1743221dA,35,,,,
0xED7bBB0040EfbAac0f36842804d615154fa1b1eA,28,,,,
0x0566b2AE5A0d12A001D5d9cAf3Ec68078A6333e8,53,,,,
0x7DB0A3B33ae8a1142dC72BcEe61C5B4f7BE09186,78,,,,
0x47C5700674C7d11E4213D5d8caBeaFA849469995,42,,,,
0xfF8356Da44eE1503Ff83034B706e0d6e19F8cC14,50,,,,
0xfDAacc9935E7F02187986C59265270868B43A6ca,53,,,,
0xa4e2Cc072d900C190Cd423105dE3A9FF99fbdE20,28,,,,
0x8AfcEE41a79541fb220682dbb406f474EC1F22A7,64,,,,
0x7bE4127eC542d77553C5Cc5030f989A50Fc9593c,14,,,,
0x684EA2236DFD55437c726fa34c3B6E76D367a6e5,28,,,,
0xB1AdceddB2941033a090dD166a462fe1c2029484,53,,,,
0x6a26afb01Ff57e827079658238858d55774cA2D5,57,,,,
0xa7425Cd7B97f8D48DE2e39EFa84553f04222E684,39,,,,
0xe16d3664b313bd5FB8D911b467047e3CB4Ed853D,75,,,,
0x6ef0e55414AC4F8C8AF49d2787CC3472F32dbCb7,46,,,,
0x0D5901ECAD0BC8786a9b6fa53A19CE465CcBA199,71,,,,
0xad43D8CbC1A639cAFb92A3247d8661e11f5565a7,46,,,,
0x3AF9fE35D280ADA5a5edB1BEf3ED872a3231d73C,71,,,,
0x5c5275BFf498a1B57D1096ac3C014d7554CE2e45,39,,,,
0x73c371F85246797e4f7f68F7F46b9261EBa2F853,60,,,,
0xD63271a97791135102B41D9214B185e485Ea24Bf,46,,,,
0x18435496Bdc528473C19b949F4c24f0962A1166F,53,,,,
0x8CFcb9e17D5f38D8Bb2d022c59CFf6a87Be2007A,35,,,,
0xA129e407D44b3053f0569FB2Ed3FB13A04bFfF46,42,,,,
0x29ff9Cf03488c843E5eC55a5517ccDDB849D1e98,71,,,,
0xDe80810d7531B976e2CEaC9F422E6b67AD6B003C,39,,,,
0xE7CF8Fce5e83e07e56E2EBfEb7651f459c47217b,75,,,,
0x0a30974007BCf13756Ef7cc78bd5e09250106148,35,,,,
0x407A315B1284F84431351d37629963102ce3e5ff,60,,,,
0x84EEb7dB3f93feb5A8A98F56Dabb970A6797c187,78,,,,
0x1f7ff39b76C0eE5a45D2a001C6D329dAc02d7bbe,25,,,,
0x15f5a2C1d5b073D8c953eaFee20284F8Bc93DeF5,25,,,,
0xB40EB6aDf85db9059a3356B740494b341835A31A,25,,,,
0x32AE4dB3201E581b6DDC5AB3A1AcB2D3285A2dAC,64,,,,
0x230952aA11A1D373000723399E50956eAc521D87,32,,,,
0x160CD5d41d3809fd0E18Dc6F750b778f3AdAe9B5,35,,,,
0x6f25F71b06AE90c543024197f1C69Bf32F890E7C,35,,,,
0x376EC42db22180Edd16460A8dfd9C7d902612CdA,42,,,,
0x9ac9c636404C8d46D9eb966d7179983Ba5a3941A,78,,,,
0x6fE59D6EcdEc312937dc9aD055884D38F0c0eBf7,25,,,,
0x99F0B35cE1b2d16f0de8E2A230d01dbcc3056d6a,25,,,,
0x5a0d26982f7B86755b08c0d50e754f3aD0ca069e,64,,,,
0xa580D96C42892C32a9FE184AF2e2F10CaEf6B4Bc,14,,,,
0x3b2EC0797E1db5Fa7AeADC0A41545d16e5436532,42,,,,
0xD35c8308637111658B67e8643F82f180442fAcd7,64,,,,
0x02C7393e8bB60603A58fCef4c5a7D758CbeeE040,28,,,,
0xF1B30855994A95E7E2024AA44D986DC20Fa6f617,67,,,,
0x76D96C44Fc135ad71A83624Afa8C14654004d735,25,,,,
0x1D07cA009D9E507E780FD921d63C90c2bCD1052c,67,,,,
0xBc25f0f12472579a901B7f2F7F2e169065E26E7b,35,,,,
0x5421813AEEB682b7445604A64306fC65C8B9CEBf,39,,,,
0x0179D3E9dCF26EF7e10955E8eaE77Eef94a5F48F,50,,,,
0xc8f6031A16DAC813A792ec76424fE8226Cc333CE,14,,,,
0xFf36b9cb75C9178841D8b75Baf9776bfA59FBE9d,71,,,,
0xEe2E806B2aDB48CeBeA5CCC3cb0DC110c2A1c768,60,,,,
0xD2839CC657c9360d9655fE279D3B65Ad85F63E46,67,,,,
0x6C8ACc7eCe36bdbE0b3EDb98F781eec3105B98e5,50,,,,
0xD267a858B237e77FA707eDD8C7365c5061c8914B,64,,,,
0x09d20328Ab7c1ef1Be0348e49beAdCFf972f1dA4,53,,,,
0x98b2E5c160A775e3D9E3b48626568B017B51F75B,21,,,,
0x07c2af75788814BA7e5225b2F5c951eD161cB589,71,,,,
0xE041AfE9D7c563c4c597e44285eFaC03315A9F18,60,,,,
0x6C89E3A9df0d4be20CE685281C0096b05617fD8a,67,,,,
0xA7499Aa6464c078EeB940da2fc95C6aCd010c3Cc,78,,,,
0x190473B3071946df65306989972706A4c006A561,71,,,,
0x224e69025A2f705C8f31EFB6694398f8Fd09ac5C,78,,,,
0x185C034Bdc0ca1d66Dc75650D33DEA190315595b,75,,,,
0x9c868c1A597d08C76406E012f6EBf44A42864D75,60,,,,
0x2d9F5812F15d935D99cfeA756ebD0E33586e8304,64,,,,
0x046f4be2CDA70A37c4d1D4C6bEA66C294E228E4F,21,,,,
0xb394F1aa30Ba874df3Ae6097bF4c2474b2d8F3AC,78,,,,
0x52fC20A45bc36F091fA2b81d2a961404FDA79814,57,,,,
0xdA03Bca6E7E6017739d0535dd38e2553067D223a,67,,,,
0x878712CF2F9ED392F7f34c3483Eaa3fd22fb6EC6,32,,,,
0x3eC25DBBF90468979c25b45D9F76aBAAA59dFCa2,64,,,,
0xF9D982AEaf095915c3cCdB164a855b0B27C7F235,28,,,,
0xF5FD67fb6A5E5fE70021e8E89f11FD9d59FCB573,35,,,,
0x32d295Cfedc58A638d1CaeF98BE9A895E15d5f6C,78,,,,
0x7fdFf54AE3860F47dE59f188D2De57d203042cc8,50,,,,
0x7AA20C778B4F7102843b2f852870507Aecc816B3,14,,,,
0xa7e00BE3502860762639D7E531aD1D35D79E78aF,75,,,,
0xa9dF4928F2ed9f92a47845E01A07F759b9825414,35,,,,
0xE4131e33c2E631A48C3fED22b726C55C96e1F1A3,28,,,,
0x73314E3162A4C6ECF37d7CfA437e2c9c98dC3DD4,78,,,,
0xb6E90B6a8Cf57eaA096854E4A5a4dA78B9c8B030,35,,,,
0x6f34F686bdB36F2B43b6cab4Ea4EAf6fDa02894C,32,,,,
0xa572CcE7ba821aEe398EdBcEd35331DcCad5C78e,14,,,,
0x9c450148AA9D1fBeeCA159F7Ea2c7D9482428417,67,,,,
0xeD2A92B65b1A489db637a0cD9f2a4bb80367aeAF,35,,,,
0x40aAaF161DDb1F836963848425992d8F67dF6d3C,25,,,,
0x0379b92Ee564787E110C5310Ea2F60492571675D,14,,,,
0xbAC1218fBe5b3f2e89932FC110450FCFF5743F4b,71,,,,
0xe7925D190aea9279400cD9a005E33CEB9389Cc2b,60,,,,
0x977AcBAf3d7ef2536222FE011D5604840678ADb2,17,,,,
0x4bE6c5E58fcEC83fbD2ac1B397a8d47C3147A101,25,,,,
0x78c0A25CcC21604B3D117100DE7c9523f53236C7,78,,,,
0xa91654aC99833fb80A567b0D0Ae177cbEBE0FCCe,60,,,,
0x6A1846cc262a1029fEEaf6a6DF8d83fa154a40dF,25,,,,
0xAE9D5647400Ce620dcF954B0F822976Ced9a6504,60,,,,
0x32672af4Edc13CF1AB5DAb6c5cda5df71Ad35951,67,,,,
0x5BC928BF0DAb1e4A2ddd9e347b0F22e88026D76c,28,,,,
0x95ceB48CdBda7776224763F807eF1dffA96784c5,32,,,,
0xd74EAB773e5D3fE228955D01B515a972c6AaAce6,32,,,,
0x6C36386Ebce15588987d482F5aD0f656A34531d0,28,,,,
0x14D0032987932DF507a451129BF978A8Eb3dF704,32,,,,
0x8950827Be8fa721FDFbE7764f2b6C3988132dFFc,67,,,,
0xF2b7C8F1Cf94B9d8F08664137827f27F2eD00dc9,67,,,,
